timestamp,event,test_type,status,warnings,source_file,line_number,win_calibrator,place_calibrator,trained_at,missing_feature,impact,test_cases,results,error,error_detail,requires_fix,calibrated_win,calibrated_place,win_applied,place_applied,results_summary,strong_value_bet.win_prob,strong_value_bet.market_odds,strong_value_bet.expected_value,strong_value_bet.edge,strong_value_bet.kelly_fraction,odds_found,expected_behavior,fallback_working,win_prob,confidence,has_value,expected_value,overall_status,calibration_tests.total,calibration_tests.passed,calibration_tests.failed,ev_tests.total,ev_tests.passed,ev_tests.failed,critical_issues,actions,race_id,action,ts,sha256_of_payload,details.component,details.original_path,details.actual_path,details.content_length,details.encoding,details.preview_mode,script,details.note,details.error,details.total_files,details.categories,details.category_counts.python,details.category_counts.config,details.category_counts.docs,details.category_counts.other,details.category_counts.templates,details.category_counts.database,details.category_counts.static,details.category_counts.logs,details.category_counts.data,details.category_counts.vcs,details.category_counts.models,details.category_counts.migrations,details.path,details.files,details.files_inventoried,details.total_size_mb,details.packages,details.env_vars,details.required_keys_found,details.python_version,details.env_file_exists,details.files_checked,details.total_anomalies,details.directory,details.file,details.filename_date,details.csv_dates_count,details.violations,details.violations_found,details.clean,details.databases_found,details.database,details.backup_path,details.size,details.models_found,details.model,details.verified,details.manifest,details.summary,details.databases_backed_up,details.models_backed_up,details.errors,details.count,details.routes,details.routes_collected,details.bundle_path,details.bundle_created,details.total_python_files,details.total_databases,details.total_models,details.total_disk_usage,details.most_recent_bundle_size_bytes,modules_to_check,module,details.step,details.import_success,details.module_attributes.has_classes,details.module_attributes.has_functions,details.module_attributes.main_classes,details.module_attributes.main_functions,details.module_attributes.module_docstring,details.module_attributes.module_file,details.test_results.module_functions_tested,details.test_results.class_tests_run,details.test_results.errors,details.summary.total_tests_attempted,details.summary.errors_encountered,details.summary.has_test_methods,summary.total_modules,summary.processed_successfully,summary.log_file,details.error.error_type,details.error.error_message,details.error.traceback,level,message,component,file,cache_status,validation_errors,outcome,reference_size,current_size,drift_detected,correlation_alerts,method,summary.high_drift_features,summary.moderate_drift_features,log_type,error_type,stack_trace,context.error_code,context.additional_data
,,,,,main_workflow.jsonl,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WARNING,ML System V3 not available: No module named 'pprofile',process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🚀 Starting enhanced single race prediction process...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WARNING,ML System V3 not available: No module named 'pprofile',process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🚀 Starting enhanced single race prediction process...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🚀 Starting enhanced single race prediction process...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,File Race_4_-_GARD_-_11_Aug_2025.csv saved for prediction.,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WARNING,ML System V3 not available: No module named 'pprofile',process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🚀 Starting enhanced single race prediction process...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🔍 Step 1: Enhancing data for test_race.csv before prediction...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,📊 File size: 90 bytes,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WARNING,⚠️ Race file is very small (90 bytes) - may be incomplete,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,✅ CSV validation passed - 4 columns detected,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,✅ Step 1 completed in 0.02 seconds,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🔍 Step 2: Running prediction pipeline for race test_race.csv...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,Successfully used UnifiedPredictor for test_race.csv,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🚀 Starting enhanced single race prediction process...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WARNING,ML System V3 not available: No module named 'pprofile',process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🚀 Starting enhanced single race prediction process...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,Deriving filename from race_id: example_id,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,Found race file in upcoming directory: example_id.csv,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🔍 Step 1: Enhancing data for example_id.csv before prediction...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,📊 File size: 132 bytes,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,✅ CSV validation passed - 4 columns detected,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,✅ Step 1 completed in 0.01 seconds,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🔍 Step 2: Running prediction pipeline for race example_id.csv...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,Successfully used UnifiedPredictor for example_id.csv,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🚀 Starting enhanced single race prediction process...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🔍 Step 1: Enhancing data for example.csv before prediction...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,📊 File size: 132 bytes,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,✅ CSV validation passed - 4 columns detected,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,✅ Step 1 completed in 0.01 seconds,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🔍 Step 2: Running prediction pipeline for race example.csv...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,Successfully used UnifiedPredictor for example.csv,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🚀 Starting enhanced single race prediction process...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🔍 Step 1: Scanning upcoming races directory: ./upcoming_races,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,📊 Found 5 CSV files to process,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🚀 Starting enhanced batch prediction for 5 upcoming races,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,"📂 Processing files: test_file.csv, test_race_2.csv, test_race_1.csv, tmp_tests_uploads_large_test_file.csv, Race 4 - GARD - 11 Aug 2025.csv",process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WARNING,ML System V3 not available: No module named 'pprofile',process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🚀 Starting enhanced single race prediction process...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🔍 Step 1: Enhancing data for test_race.csv before prediction...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,📊 File size: 90 bytes,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WARNING,⚠️ Race file is very small (90 bytes) - may be incomplete,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,✅ CSV validation passed - 4 columns detected,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,✅ Step 1 completed in 0.03 seconds,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🔍 Step 2: Running prediction pipeline for race test_race.csv...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,Successfully used UnifiedPredictor for test_race.csv,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🚀 Starting enhanced single race prediction process...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🚀 Starting enhanced single race prediction process...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,Deriving filename from race_id: example_id,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,Found race file in upcoming directory: example_id.csv,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🔍 Step 1: Enhancing data for example_id.csv before prediction...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,📊 File size: 132 bytes,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,✅ CSV validation passed - 4 columns detected,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,✅ Step 1 completed in 0.01 seconds,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🔍 Step 2: Running prediction pipeline for race example_id.csv...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,Successfully used UnifiedPredictor for example_id.csv,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🚀 Starting enhanced single race prediction process...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
,,,,,main_workflow.jsonl,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main_workflow,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,🔍 Step 1: Enhancing data for example.csv before prediction...,process,logs/main_workflow.jsonl,unknown,[],unknown,,,,,,,,,,,,
